stream,condition,menu,method,step,q,failure,success,credits,budget_after,task_cost,semantic_mismatches,stale_but_correct,fresh_but_wrong,page_error,predicted_failure,planning_seconds,probe_seconds,tool_seconds
10,matched,shared,task_myopic,0,0,0,1,3,5,0.15000000000000002,0,0,0,0,0.0,9.624985978007317e-06,1.6249250620603561e-06,1.3665994629263878e-05
10,matched,shared,task_myopic,1,0,0,1,3,2,0.15000000000000002,0,0,0,0,0.0,7.832888513803482e-06,1.2922100722789764e-06,1.1792173609137535e-05
10,matched,shared,task_myopic,2,0,0,1,2,0,0.1,0,0,0,0,0.12,7.416820153594017e-06,1.125037670135498e-06,1.0584015399217606e-05
10,matched,shared,task_myopic,3,4,1,0,0,0,1.0,1,0,0,0,0.27970744356863997,7.6249707490205765e-06,5.830079317092896e-07,1.4292076230049133e-05
10,matched,shared,task_myopic,4,4,0,1,0,0,0.0,0,0,0,0,0.374740126599368,7.541151717305183e-06,5.420297384262085e-07,1.4249933883547783e-05
10,matched,shared,task_myopic,5,4,0,1,0,0,0.0,1,1,0,0,0.4435204341907251,7.3749106377363205e-06,5.420297384262085e-07,1.529185101389885e-05
10,matched,shared,task_myopic,6,4,0,1,0,0,0.0,1,1,0,0,0.493853896266071,7.416121661663055e-06,5.420297384262085e-07,1.500011421740055e-05
10,matched,shared,task_myopic,7,4,0,1,0,0,0.0,1,1,0,0,0.5310089751145569,7.207971066236496e-06,5.830079317092896e-07,1.633400097489357e-05
11,matched,shared,task_myopic,0,1,0,1,2,6,0.1,0,0,0,0,0.0,9.499955922365189e-06,1.4998950064182281e-06,6.416812539100647e-06
11,matched,shared,task_myopic,1,1,0,1,2,4,0.1,0,0,0,0,0.0,7.417052984237671e-06,1.125037670135498e-06,4.916917532682419e-06
11,matched,shared,task_myopic,2,1,0,1,2,2,0.1,0,0,0,0,0.0,0.00014645815826952457,1.291045919060707e-06,5.7087745517492294e-06
11,matched,shared,task_myopic,3,1,0,1,2,0,0.1,0,0,0,0,0.0,1.691700890660286e-05,1.00000761449337e-06,4.790956154465675e-06
11,matched,shared,task_myopic,4,1,0,1,0,0,0.0,0,0,0,0,0.12,3.379210829734802e-05,6.249174475669861e-07,4.665926098823547e-06
11,matched,shared,task_myopic,5,1,0,1,0,0,0.0,0,0,0,0,0.2112,3.3125048503279686e-05,6.249174475669861e-07,4.291068762540817e-06
11,matched,shared,task_myopic,6,3,1,0,0,0,1.0,2,0,0,1,0.7015042574440755,3.316602669656277e-05,4.998873919248581e-07,3.541121259331703e-06
11,matched,shared,task_myopic,7,3,1,0,0,0,1.0,1,0,0,0,0.7262921729249747,3.316602669656277e-05,5.00120222568512e-07,1.3208948075771332e-05
12,matched,shared,task_myopic,0,2,0,1,3,5,0.15000000000000002,0,0,0,0,0.0675,9.33394767343998e-06,1.5420373529195786e-06,1.695798709988594e-05
12,matched,shared,task_myopic,1,2,0,1,3,2,0.15000000000000002,0,0,0,0,0.1188,7.709022611379623e-06,1.2919772416353226e-06,1.5333062037825584e-05
12,matched,shared,task_myopic,2,1,0,1,2,0,0.1,0,0,0,0,0.0,7.542083039879799e-06,1.166015863418579e-06,4.832865670323372e-06
12,matched,shared,task_myopic,3,1,0,1,0,0,0.0,0,0,0,0,0.11999999999999997,7.459195330739021e-06,7.08969309926033e-07,4.041008651256561e-06
12,matched,shared,task_myopic,4,1,0,1,0,0,0.0,0,0,0,0,0.2112,7.207971066236496e-06,5.830079317092896e-07,3.959052264690399e-06
12,matched,shared,task_myopic,5,1,0,1,0,0,0.0,0,0,0,0,0.280512,7.417052984237671e-06,4.998873919248581e-07,3.959052264690399e-06
12,matched,shared,task_myopic,6,1,0,1,0,0,0.0,0,0,0,0,0.33318912,7.1248505264520645e-06,4.5890919864177704e-07,3.750203177332878e-06
12,matched,shared,task_myopic,7,1,0,1,0,0,0.0,0,0,0,0,0.37322373119999996,7.291790097951889e-06,4.5890919864177704e-07,3.708992153406143e-06
13,matched,shared,task_myopic,0,3,0,1,3,5,0.15000000000000002,0,0,0,0,0.0675,9.416835382580757e-06,1.4579854905605316e-06,1.9750092178583145e-05
13,matched,shared,task_myopic,1,4,0,1,2,3,0.1,1,1,0,0,0.114978,7.666880264878273e-06,1.209089532494545e-06,1.6124919056892395e-05
13,matched,shared,task_myopic,2,4,0,1,2,1,0.1,0,0,0,0,0.14904,0.00013049994595348835,1.3748649507761002e-06,1.837499439716339e-05
13,matched,shared,task_myopic,3,4,0,1,0,1,0.0,0,0,0,0,0.248550595008,3.5542063415050507e-05,7.499475032091141e-07,1.7292099073529243e-05
13,matched,shared,task_myopic,4,4,0,1,0,1,0.0,1,1,0,0,0.3219276744992685,3.504101186990738e-05,6.249174475669861e-07,1.737498678267002e-05
13,matched,shared,task_myopic,5,4,0,1,0,1,0.0,1,1,0,0,0.3764797156260634,3.491714596748352e-05,6.249174475669861e-07,1.6417121514678e-05
13,matched,shared,task_myopic,6,4,0,1,0,1,0.0,1,1,0,0,0.41727533523655264,3.316695801913738e-05,5.83939254283905e-07,1.650000922381878e-05
13,matched,shared,task_myopic,7,4,0,1,0,1,0.0,1,1,0,0,0.4479130186818123,3.470783121883869e-05,6.658956408500671e-07,1.6417121514678e-05
14,matched,shared,task_myopic,0,4,1,0,2,6,1.1,1,0,0,0,0.023475,1.00000761449337e-05,1.500127837061882e-06,1.937500201165676e-05
14,matched,shared,task_myopic,1,4,0,1,2,4,0.1,1,1,0,0,0.040112159999999994,0.00014616711996495724,1.4579854905605316e-06,2.033403143286705e-05
14,matched,shared,task_myopic,2,4,0,1,2,2,0.1,1,1,0,0,0.05206106361599999,0.0001430001575499773,1.250067725777626e-06,1.6625039279460907e-05
14,matched,shared,task_myopic,3,4,0,1,2,0,0.1,1,1,0,0,0.0607406031446016,8.962512947618961e-05,1.2079253792762756e-06,1.6791047528386116e-05
14,matched,shared,task_myopic,4,4,0,1,0,0,0.0,1,1,0,0,0.17905246450780324,5.0083035603165627e-05,8.330680429935455e-07,1.7834128811955452e-05
14,matched,shared,task_myopic,5,4,0,1,0,0,0.0,1,1,0,0,0.26784221275137143,3.4833094105124474e-05,6.249174475669861e-07,1.9124941900372505e-05
14,matched,shared,task_myopic,6,4,0,1,0,0,0.0,1,1,0,0,0.3346930221639126,3.3833086490631104e-05,5.83939254283905e-07,1.550000160932541e-05
14,matched,shared,task_myopic,7,4,0,1,0,0,0.0,0,0,0,0,0.3851456263972234,3.466685302555561e-05,6.670597940683365e-07,1.3832934200763702e-05
15,matched,shared,task_myopic,0,0,0,1,3,5,0.15000000000000002,0,0,0,0,0.0,1.0083196684718132e-05,1.6670674085617065e-06,1.395796425640583e-05
15,matched,shared,task_myopic,1,0,0,1,3,2,0.15000000000000002,0,0,0,0,0.0,7.95791856944561e-06,1.4158431440591812e-06,1.200009137392044e-05
15,matched,shared,task_myopic,2,0,0,1,2,0,0.1,0,0,0,0,0.073125,7.709022611379623e-06,1.209089532494545e-06,1.0791933164000511e-05
15,matched,shared,task_myopic,3,0,0,1,0,0,0.0,0,0,0,0,0.233256,1.7541926354169846e-05,7.078051567077637e-07,1.1208001524209976e-05
15,matched,shared,task_myopic,4,0,0,1,0,0,0.0,0,0,0,0,0.34603510559999995,1.5582889318466187e-05,7.080379873514175e-07,1.095794141292572e-05
15,matched,shared,task_myopic,5,0,1,0,0,0,1.0,1,0,0,0,0.42659477139456,1.5625031664967537e-05,5.420297384262085e-07,1.1165859177708626e-05
15,matched,shared,task_myopic,6,0,1,0,0,0,1.0,1,0,0,0,0.48484405970149785,1.550000160932541e-05,5.830079317092896e-07,1.0624993592500687e-05
15,matched,shared,task_myopic,7,0,0,1,0,0,0.0,1,1,0,0,0.5273945478890251,3.5708071663975716e-05,5.41098415851593e-07,8.791917935013771e-06
16,no_drift,shared,task_myopic,0,0,0,1,3,5,0.15000000000000002,0,0,0,0,0.0,9.833136573433876e-06,1.5420373529195786e-06,1.400010660290718e-05
16,no_drift,shared,task_myopic,1,2,0,1,3,2,0.15000000000000002,0,0,0,0,0.1188,7.791910320520401e-06,1.3331882655620575e-06,1.5750061720609665e-05
16,no_drift,shared,task_myopic,2,1,0,1,2,0,0.1,0,0,0,0,0.0,7.666880264878273e-06,1.3329554349184036e-06,4.958128556609154e-06
16,no_drift,shared,task_myopic,3,1,0,1,0,0,0.0,0,0,0,0,0.11999999999999997,7.333001121878624e-06,6.2515027821064e-07,4.20818105340004e-06
16,no_drift,shared,task_myopic,4,1,0,1,0,0,0.0,0,0,0,0,0.2112,7.458031177520752e-06,5.00120222568512e-07,4.042172804474831e-06
16,no_drift,shared,task_myopic,5,1,0,1,0,0,0.0,0,0,0,0,0.280512,7.334165275096893e-06,4.998873919248581e-07,3.959052264690399e-06
16,no_drift,shared,task_myopic,6,3,0,1,0,0,0.0,0,0,0,0,0.6685939404317977,7.207971066236496e-06,4.5797787606716156e-07,1.4459015801548958e-05
16,no_drift,shared,task_myopic,7,3,0,1,0,0,0.0,0,0,0,0,0.7067905277287961,7.2498805820941925e-06,4.5797787606716156e-07,1.3665994629263878e-05
17,no_drift,shared,task_myopic,0,1,0,1,2,6,0.1,0,0,0,0,0.0,9.624985978007317e-06,1.375097781419754e-06,6.2498729676008224e-06
17,no_drift,shared,task_myopic,1,1,0,1,2,4,0.1,0,0,0,0,0.0,7.665948942303658e-06,1.2081582099199295e-06,5.00003807246685e-06
17,no_drift,shared,task_myopic,2,1,0,1,2,2,0.1,0,0,0,0,0.0,7.58306123316288e-06,1.00000761449337e-06,4.499917849898338e-06
17,no_drift,shared,task_myopic,3,1,0,1,2,0,0.1,0,0,0,0,0.0,7.333001121878624e-06,9.168870747089386e-07,4.291068762540817e-06
17,no_drift,shared,task_myopic,4,1,0,1,0,0,0.0,0,0,0,0,0.12,7.333001121878624e-06,5.830079317092896e-07,3.916909918189049e-06
17,no_drift,shared,task_myopic,5,1,0,1,0,0,0.0,0,0,0,0,0.2112,7.166992872953415e-06,4.5890919864177704e-07,3.6668498069047928e-06
17,no_drift,shared,task_myopic,6,1,0,1,0,0,0.0,0,0,0,0,0.280512,7.2910916060209274e-06,5.00120222568512e-07,3.7909485399723053e-06
17,no_drift,shared,task_myopic,7,2,0,1,0,0,0.0,0,0,0,0,0.749116509225126,7.250113412737846e-06,4.5797787606716156e-07,1.5832949429750443e-05
18,no_drift,shared,task_myopic,0,2,0,1,3,5,0.15000000000000002,0,0,0,0,0.07125,9.290874004364014e-06,1.5420373529195786e-06,1.737498678267002e-05
18,no_drift,shared,task_myopic,1,4,0,1,2,3,0.1,0,0,0,0,0.027065999999999996,7.875030860304832e-06,1.2079253792762756e-06,1.4875084161758423e-05
18,no_drift,shared,task_myopic,2,4,0,1,2,1,0.1,0,0,0,0,0.0424462416,7.4589625000953674e-06,1.084059476852417e-06,1.3250159099698067e-05
18,no_drift,shared,task_myopic,3,4,0,1,0,1,0.0,0,0,0,0,0.1671739561463808,1.754099503159523e-05,5.830079317092896e-07,1.4457851648330688e-05
18,no_drift,shared,task_myopic,4,4,0,1,0,1,0.0,0,0,0,0,0.2599348500336309,1.5584053471684456e-05,5.83939254283905e-07,1.2999866157770157e-05
18,no_drift,shared,task_myopic,5,4,0,1,0,1,0.0,0,0,0,0,0.3293088040634095,3.5833101719617844e-05,5.830079317092896e-07,1.3875076547265053e-05
18,no_drift,shared,task_myopic,6,4,0,1,0,1,0.0,0,0,0,0,0.38140530863430905,3.4667085856199265e-05,5.420297384262085e-07,1.300009898841381e-05
18,no_drift,shared,task_myopic,7,4,0,1,0,1,0.0,0,0,0,0,0.42064562239223235,3.4250086173415184e-05,4.998873919248581e-07,1.2415926903486252e-05
19,no_drift,shared,task_myopic,0,3,0,1,3,5,0.15000000000000002,0,0,0,0,0.0675,9.417068213224411e-06,1.5830155462026596e-06,1.9832979887723923e-05
19,no_drift,shared,task_myopic,1,3,0,1,3,2,0.15000000000000002,0,0,0,0,0.1188,7.833121344447136e-06,1.3329554349184036e-06,1.8042046576738358e-05
19,no_drift,shared,task_myopic,2,3,0,1,2,0,0.1,0,0,0,0,0.219,7.4999406933784485e-06,1.0831281542778015e-06,1.6584061086177826e-05
19,no_drift,shared,task_myopic,3,3,0,1,0,0,0.0,0,0,0,0,0.41000599679999994,7.4999406933784485e-06,5.420297384262085e-07,1.5666941180825233e-05
19,no_drift,shared,task_myopic,4,3,0,1,0,0,0.0,0,0,0,0,0.5325533616365568,7.458031177520752e-06,5.408655852079391e-07,1.49579718708992e-05
19,no_drift,shared,task_myopic,5,3,0,1,0,0,0.0,0,0,0,0,0.6135832890548669,7.334165275096893e-06,5.420297384262085e-07,1.5208031982183456e-05
19,no_drift,shared,task_myopic,6,3,0,1,0,0,0.0,0,0,0,0,0.6685939404317977,7.3339324444532394e-06,5.00120222568512e-07,1.491699367761612e-05
19,no_drift,shared,task_myopic,7,3,0,1,0,0,0.0,0,0,0,0,0.7067905277287961,7.333001121878624e-06,5.00120222568512e-07,1.4875084161758423e-05
20,no_drift,shared,task_myopic,0,4,0,1,2,6,0.1,0,0,0,0,0.023475000000000003,9.95793379843235e-06,1.4170072972774506e-06,1.4750054106116295e-05
20,no_drift,shared,task_myopic,1,4,0,1,2,4,0.1,0,0,0,0,0.040112159999999994,7.875030860304832e-06,1.1248048394918442e-06,1.2417091056704521e-05
20,no_drift,shared,task_myopic,2,4,0,1,2,2,0.1,0,0,0,0,0.05206106361599999,7.750000804662704e-06,1.00000761449337e-06,1.095794141292572e-05
20,no_drift,shared,task_myopic,3,4,0,1,2,0,0.1,0,0,0,0,0.0607406031446016,7.4999406933784485e-06,8.33999365568161e-07,9.999843314290047e-06
20,no_drift,shared,task_myopic,4,4,0,1,0,0,0.0,0,0,0,0,0.17905246450780324,7.4999406933784485e-06,7.08969309926033e-07,1.1125113815069199e-05
20,no_drift,shared,task_myopic,5,4,0,1,0,0,0.0,0,0,0,0,0.26784221275137143,7.3749106377363205e-06,6.249174475669861e-07,1.1541880667209625e-05
20,no_drift,shared,task_myopic,6,2,0,1,0,0,0.0,0,0,0,0,0.6900315741734167,7.500173524022102e-06,5.420297384262085e-07,1.095910556614399e-05
20,no_drift,shared,task_myopic,7,2,0,1,0,0,0.0,0,0,0,0,0.7251817401274698,7.542083039879799e-06,4.998873919248581e-07,1.0207993909716606e-05
21,no_drift,shared,task_myopic,0,0,0,1,3,5,0.15000000000000002,0,0,0,0,0.0,9.624985978007317e-06,1.6249250620603561e-06,1.6124919056892395e-05
21,no_drift,shared,task_myopic,1,0,0,1,3,2,0.15000000000000002,0,0,0,0,0.0,7.709022611379623e-06,1.375097781419754e-06,1.354096457362175e-05
21,no_drift,shared,task_myopic,2,0,0,1,2,0,0.1,0,0,0,0,0.12,7.875030860304832e-06,1.1248048394918442e-06,1.391698606312275e-05
21,no_drift,shared,task_myopic,3,0,0,1,0,0,0.0,0,0,0,0,0.305856,7.667113095521927e-06,5.83939254283905e-07,1.3165874406695366e-05
21,no_drift,shared,task_myopic,4,0,0,1,0,0,0.0,0,0,0,0,0.43246786559999995,7.542083039879799e-06,5.83939254283905e-07,1.2666918337345123e-05
21,no_drift,shared,task_myopic,5,1,0,1,0,0,0.0,0,0,0,0,0.403650035712,7.459195330739021e-06,5.830079317092896e-07,5.082925781607628e-06
21,no_drift,shared,task_myopic,6,1,0,1,0,0,0.0,0,0,0,0,0.42677402714112,7.541850209236145e-06,6.66128471493721e-07,4.624947905540466e-06
21,no_drift,shared,task_myopic,7,0,0,1,0,0,0.0,0,0,0,0,0.6262219944845541,7.4999406933784485e-06,5.420297384262085e-07,1.4042016118764877e-05
22,no_drift,shared,task_myopic,0,1,0,1,2,6,0.1,0,0,0,0,0.0,9.750016033649445e-06,1.4998950064182281e-06,6.125075742602348e-06
22,no_drift,shared,task_myopic,1,1,0,1,2,4,0.1,0,0,0,0,0.0,7.58306123316288e-06,1.2079253792762756e-06,4.749977961182594e-06
22,no_drift,shared,task_myopic,2,1,0,1,2,2,0.1,0,0,0,0,0.0,7.292022928595543e-06,1.0828953236341476e-06,4.292000085115433e-06
22,no_drift,shared,task_myopic,3,1,0,1,2,0,0.1,0,0,0,0,0.0,7.4999406933784485e-06,9.171199053525925e-07,4.00003045797348e-06
22,no_drift,shared,task_myopic,4,1,0,1,0,0,0.0,0,0,0,0,0.12,7.3749106377363205e-06,5.83939254283905e-07,3.916909918189049e-06
22,no_drift,shared,task_myopic,5,1,0,1,0,0,0.0,0,0,0,0,0.2112,7.3339324444532394e-06,5.00120222568512e-07,3.6249402910470963e-06
22,no_drift,shared,task_myopic,6,1,0,1,0,0,0.0,0,0,0,0,0.280512,7.2498805820941925e-06,4.5797787606716156e-07,3.6249402910470963e-06
22,no_drift,shared,task_myopic,7,1,0,1,0,0,0.0,0,0,0,0,0.33318912,6.959075108170509e-06,4.998873919248581e-07,3.7080608308315277e-06
23,no_drift,shared,task_myopic,0,2,0,1,3,5,0.15000000000000002,0,0,0,0,0.07125,1.0624993592500687e-05,1.584179699420929e-06,1.5083001926541328e-05
23,no_drift,shared,task_myopic,1,4,0,1,2,3,0.1,0,0,0,0,0.027065999999999996,7.832888513803482e-06,1.2498348951339722e-06,1.2416858226060867e-05
23,no_drift,shared,task_myopic,2,4,0,1,2,1,0.1,0,0,0,0,0.0424462416,7.750000804662704e-06,1.2088567018508911e-06,1.191697083413601e-05
23,no_drift,shared,task_myopic,3,4,0,1,0,1,0.0,0,0,0,0,0.1671739561463808,7.6249707490205765e-06,6.670597940683365e-07,1.0624993592500687e-05
23,no_drift,shared,task_myopic,4,4,0,1,0,1,0.0,0,0,0,0,0.2599348500336309,7.708091288805008e-06,5.00120222568512e-07,1.1290889233350754e-05
23,no_drift,shared,task_myopic,5,0,0,1,0,1,0.0,0,0,0,0,0.5490419959136256,7.709022611379623e-06,5.00120222568512e-07,8.833128958940506e-06
23,no_drift,shared,task_myopic,6,0,0,1,0,1,0.0,0,0,0,0,0.6023473555251502,7.375143468379974e-06,5.41098415851593e-07,8.499948307871819e-06
23,no_drift,shared,task_myopic,7,0,0,1,0,1,0.0,0,0,0,0,0.6407155635522611,7.3339324444532394e-06,4.5890919864177704e-07,8.292030543088913e-06
24,no_drift,shared,task_myopic,0,3,0,1,3,5,0.15000000000000002,0,0,0,0,0.0675,9.916024282574654e-06,1.62515789270401e-06,1.7124926671385765e-05
24,no_drift,shared,task_myopic,1,3,0,1,3,2,0.15000000000000002,0,0,0,0,0.1188,8.041970431804657e-06,1.3748649507761002e-06,1.4082994312047958e-05
24,no_drift,shared,task_myopic,2,3,0,1,2,0,0.1,0,0,0,0,0.219,7.750000804662704e-06,1.2919772416353226e-06,1.4999881386756897e-05
24,no_drift,shared,task_myopic,3,3,0,1,0,0,0.0,0,0,0,0,0.41000599679999994,7.665948942303658e-06,6.249174475669861e-07,1.3458076864480972e-05
24,no_drift,shared,task_myopic,4,3,0,1,0,0,0.0,0,0,0,0,0.5325533616365568,7.791910320520401e-06,5.420297384262085e-07,1.3375189155340195e-05
24,no_drift,shared,task_myopic,5,3,0,1,0,0,0.0,0,0,0,0,0.6135832890548669,7.666880264878273e-06,5.83939254283905e-07,1.329183578491211e-05
24,no_drift,shared,task_myopic,6,3,0,1,0,0,0.0,0,0,0,0,0.6685939404317977,7.209135219454765e-06,4.5890919864177704e-07,1.2833159416913986e-05
24,no_drift,shared,task_myopic,7,3,0,1,0,0,0.0,0,0,0,0,0.7067905277287961,7.333001121878624e-06,5.00120222568512e-07,2.5792047381401062e-05
25,no_drift,shared,task_myopic,0,4,0,1,0,8,0.0,0,0,0,0,0.07344600000000001,9.999843314290047e-06,9.578652679920197e-07,1.9707949832081795e-05
25,no_drift,shared,task_myopic,1,4,0,1,0,8,0.0,0,0,0,0,0.12455120409599998,7.750000804662704e-06,6.670597940683365e-07,1.63328368216753e-05
25,no_drift,shared,task_myopic,2,4,0,1,2,6,0.1,0,0,0,0,0.044524547712,7.58306123316288e-06,1.291045919060707e-06,1.6625039279460907e-05
25,no_drift,shared,task_myopic,3,4,0,1,0,6,0.0,0,0,0,0,0.10039999094712729,7.4999406933784485e-06,5.420297384262085e-07,1.5582889318466187e-05
25,no_drift,shared,task_myopic,4,4,0,1,0,6,0.0,0,0,0,0,0.1409193179294178,7.375143468379974e-06,5.00120222568512e-07,1.4999881386756897e-05
25,no_drift,shared,task_myopic,5,4,0,1,3,3,0.15000000000000002,0,0,0,0,0.006307031808,7.5409188866615295e-06,1.2079253792762756e-06,1.4625024050474167e-05
25,no_drift,shared,task_myopic,6,4,0,1,0,3,0.0,0,0,0,0,0.0734996854547497,7.416820153594017e-06,4.998873919248581e-07,1.49579718708992e-05
25,no_drift,shared,task_myopic,7,4,0,1,0,3,0.0,0,0,0,0,0.12171404156428782,0.00013191602192819118,7.080379873514175e-07,1.837499439716339e-05
26,no_drift,shared,task_myopic,0,0,0,1,3,5,0.15000000000000002,0,0,0,0,0.0,9.792158380150795e-06,1.6249250620603561e-06,1.8499791622161865e-05
26,no_drift,shared,task_myopic,1,0,0,1,3,2,0.15000000000000002,0,0,0,0,0.0,8.333008736371994e-06,1.375097781419754e-06,1.6582896932959557e-05
26,no_drift,shared,task_myopic,2,0,0,1,2,0,0.1,0,0,0,0,0.073125,7.916940376162529e-06,1.125037670135498e-06,1.550000160932541e-05
26,no_drift,shared,task_myopic,3,0,0,1,0,0,0.0,0,0,0,0,0.233256,7.416820153594017e-06,6.2515027821064e-07,1.454213634133339e-05
26,no_drift,shared,task_myopic,4,0,0,1,0,0,0.0,0,0,0,0,0.34603510559999995,7.334165275096893e-06,5.420297384262085e-07,1.4833174645900726e-05
26,no_drift,shared,task_myopic,5,0,0,1,0,0,0.0,0,0,0,0,0.42659477139456,7.250113412737846e-06,4.998873919248581e-07,1.4290912076830864e-05
26,no_drift,shared,task_myopic,6,1,0,1,0,0,0.0,0,0,0,0,0.42677402714112,7.333001121878624e-06,4.5797787606716156e-07,4.792120307683945e-06
26,no_drift,shared,task_myopic,7,0,0,1,0,0,0.0,0,0,0,0,0.5273945478890252,7.292022928595543e-06,4.591420292854309e-07,1.4750054106116295e-05
27,no_drift,shared,task_myopic,0,1,0,1,2,6,0.1,0,0,0,0,0.0,9.33394767343998e-06,1.459149643778801e-06,6.500165909528732e-06
27,no_drift,shared,task_myopic,1,2,0,1,3,3,0.15000000000000002,0,0,0,0,0.0675,7.500173524022102e-06,1.375097781419754e-06,1.5625031664967537e-05
27,no_drift,shared,task_myopic,2,2,0,1,3,0,0.15000000000000002,0,0,0,0,0.061875,7.375143468379974e-06,1.1671800166368484e-06,1.4292076230049133e-05
27,no_drift,shared,task_myopic,3,2,0,1,0,0,0.0,0,0,0,0,0.26861088,1.8124934285879135e-05,6.668269634246826e-07,1.5459023416042328e-05
27,no_drift,shared,task_myopic,4,4,0,1,0,0,0.0,0,0,0,0,0.12370775191295999,1.629185862839222e-05,6.2515027821064e-07,1.4625024050474167e-05
27,no_drift,shared,task_myopic,5,1,0,1,0,0,0.0,0,0,0,0,0.280512,3.700004890561104e-05,6.249174475669861e-07,4.9578957259655e-06
27,no_drift,shared,task_myopic,6,1,0,1,0,0,0.0,0,0,0,0,0.33318912,3.4624943509697914e-05,5.420297384262085e-07,4.250090569257736e-06
27,no_drift,shared,task_myopic,7,1,0,1,0,0,0.0,0,0,0,0,0.37322373119999996,3.4708064049482346e-05,5.830079317092896e-07,5.00003807246685e-06
28,no_drift,shared,task_myopic,0,2,0,1,3,5,0.15000000000000002,0,0,0,0,0.061875,9.665964171290398e-06,1.5420373529195786e-06,1.7750076949596405e-05
28,no_drift,shared,task_myopic,1,2,0,1,3,2,0.15000000000000002,0,0,0,0,0.07125,7.612491026520729e-05,1.6670674085617065e-06,1.6582896932959557e-05
28,no_drift,shared,task_myopic,2,2,0,1,2,0,0.1,0,0,0,0,0.17422500000000002,1.795799471437931e-05,1.291045919060707e-06,1.4082994312047958e-05
28,no_drift,shared,task_myopic,3,0,0,1,0,0,0.0,0,0,0,0,0.3127185599999999,7.792143151164055e-06,6.249174475669861e-07,1.1499971151351929e-05
28,no_drift,shared,task_myopic,4,2,0,1,0,0,0.0,0,0,0,0,0.45666210492180476,7.582828402519226e-06,5.420297384262085e-07,1.4832941815257072e-05
28,no_drift,shared,task_myopic,5,2,0,1,0,0,0.0,0,0,0,0,0.5322417570077227,7.665948942303658e-06,5.830079317092896e-07,1.433398574590683e-05
28,no_drift,shared,task_myopic,6,2,0,1,0,0,0.0,0,0,0,0,0.5844906893938064,7.5409188866615295e-06,4.5797787606716156e-07,1.4082994312047958e-05
28,no_drift,shared,task_myopic,7,2,0,1,0,0,0.0,0,0,0,0,0.6213314668936671,7.334165275096893e-06,4.998873919248581e-07,1.2416858226060867e-05
29,no_drift,shared,task_myopic,0,3,0,1,3,5,0.15000000000000002,0,0,0,0,0.0675,1.0041985660791397e-05,1.583946868777275e-06,1.77919864654541e-05
